transaction_id,datetime,store_id,product_id,quantity,unit_price,payment_type
T2-419,2025-08-23T10:16:57,S004,P0122,3,136.67,online
T2-420,2025-08-23T15:51:15,S007,P0052,3,56.46,card
T2-421,2025-08-23T12:01:33,S003,P0021,3,53.03,cash
T2-422,2025-08-23T11:10:18,S008,P0123,1,118.95,cash
T2-423,2025-08-23T15:15:23,S010,P0143,4,62.8,online
T2-424,2025-08-23T18:13:21,S001,P0193,2,154.47,cash
T2-425,2025-08-23T13:39:09,S009,P0091,4,36.52,cash
T2-426,2025-08-23T09:00:44,S001,P0129,5,173.04,cash
T2-427,2025-08-23T12:37:54,S004,P0004,2,139.48,cash
T2-428,2025-08-23T17:09:09,S006,P0189,3,173.57,online
T2-429,2025-08-23T09:54:21,S008,P0130,1,134.92,online
T2-430,2025-08-23T11:14:11,S008,P0199,1,156.23,online
T2-431,2025-08-23T20:04:56,S007,P0024,3,134.16,card
T2-432,2025-08-23T18:23:28,S001,P0177,5,14.97,cash
T2-433,2025-08-23T16:04:07,S010,P0002,3,166.0,card
T2-434,2025-08-23T12:43:17,S001,P0008,2,105.4,cash
T2-435,2025-08-23T10:29:32,S004,P0072,3,12.89,online
T2-436,2025-08-23T15:29:09,S001,P0111,5,8.97,cash
T2-437,2025-08-23T13:37:35,S004,P0036,4,193.61,card
T2-438,2025-08-23T17:29:48,S009,P0010,3,146.12,online
T2-439,2025-08-23T18:38:12,S002,P0132,1,155.12,cash
T2-440,2025-08-23T12:32:16,S007,P0083,4,14.0,card
T2-441,2025-08-23T19:59:26,S006,P0011,5,115.82,online
T2-442,2025-08-23T09:56:08,S008,P0146,2,168.68,cash
T2-443,2025-08-23T15:44:58,S007,P0119,3,19.23,cash
T2-444,2025-08-23T19:10:15,S009,P0200,3,112.48,cash
T2-445,2025-08-23T11:26:05,S003,P0025,5,171.55,cash
T2-446,2025-08-23T09:03:17,S005,P0016,2,45.4,cash
T2-447,2025-08-23T15:51:01,S004,P0040,3,37.91,cash
T2-448,2025-08-23T18:49:14,S001,P0138,2,169.48,card
T2-449,2025-08-23T13:28:08,S008,P0049,4,181.66,card
T2-450,2025-08-23T19:56:41,S001,P0134,2,78.24,online
T2-451,2025-08-23T16:35:45,S003,P0136,1,163.39,online
T2-452,2025-08-23T12:23:14,S009,P0185,2,102.23,card
T2-453,2025-08-23T14:27:42,S007,P0146,5,68.11,online
T2-454,2025-08-23T20:21:18,S010,P0171,5,137.07,cash
T2-455,2025-08-23T13:58:23,S001,P0109,2,131.27,online
T2-456,2025-08-23T16:39:36,S002,P0069,4,156.55,card
T2-457,2025-08-23T17:48:49,S001,P0103,5,127.99,card
T2-458,2025-08-23T18:26:30,S002,P0109,5,114.62,card
T2-459,2025-08-23T17:28:00,S008,P0068,1,58.17,card
T2-460,2025-08-23T17:32:28,S002,P0102,1,89.26,online
T2-461,2025-08-23T10:46:21,S001,P0123,5,28.36,card
T2-462,2025-08-23T17:49:02,S007,P0120,5,140.23,online
T2-463,2025-08-23T13:01:56,S007,P0038,2,196.75,online
T2-464,2025-08-23T11:28:10,S002,P0183,1,114.71,card
T2-465,2025-08-23T12:22:51,S004,P0040,3,160.59,card
T2-466,2025-08-23T10:34:39,S008,P0113,3,95.28,online
T2-467,2025-08-23T18:51:05,S009,P0192,1,32.72,online
T2-468,2025-08-23T10:42:56,S008,P0197,1,181.6,cash
T2-469,2025-08-23T16:05:24,S006,P0070,4,148.42,cash
T2-470,2025-08-23T19:52:21,S001,P0034,5,122.9,online
T2-471,2025-08-23T11:27:49,S004,P0047,2,192.2,card
T2-472,2025-08-23T10:28:04,S008,P0188,3,170.52,online
T2-473,2025-08-23T19:01:43,S001,P0099,3,117.96,card
T2-474,2025-08-23T14:04:15,S002,P0096,3,73.49,card
T2-475,2025-08-23T13:52:50,S009,P0195,3,21.48,cash
T2-476,2025-08-23T14:55:24,S009,P0148,2,168.22,online
T2-477,2025-08-23T13:27:17,S008,P0015,4,172.05,online
T2-478,2025-08-23T10:00:14,S004,P0086,4,172.83,online
T2-479,2025-08-23T19:59:16,S003,P0110,5,174.39,cash
T2-480,2025-08-23T18:48:58,S001,P0108,1,50.15,online
T2-481,2025-08-23T10:40:34,S004,P0179,3,180.99,cash
T2-482,2025-08-23T15:56:15,S009,P0070,3,57.59,online
T2-483,2025-08-23T18:01:04,S008,P0116,2,8.31,online
T2-484,2025-08-23T16:44:49,S004,P0105,4,131.92,cash
T2-485,2025-08-23T11:58:53,S010,P0076,3,120.21,online
T2-486,2025-08-23T12:17:49,S004,P0007,2,84.78,cash
T2-487,2025-08-23T20:15:16,S008,P0053,3,69.42,card
T2-488,2025-08-23T18:40:41,S006,P0058,5,85.51,cash
T2-489,2025-08-23T17:40:01,S007,P0105,2,110.25,card
T2-490,2025-08-23T09:58:41,S004,P0079,5,119.89,online
T2-491,2025-08-23T20:04:54,S004,P0050,4,25.26,card
T2-492,2025-08-23T16:46:58,S009,P0026,5,103.89,card
T2-493,2025-08-23T14:14:35,S002,P0127,5,194.1,card
T2-494,2025-08-23T19:55:37,S006,P0165,5,30.22,online
T2-495,2025-08-23T10:06:38,S001,P0133,2,97.09,card
T2-496,2025-08-23T11:36:49,S006,P0189,2,15.47,online
T2-497,2025-08-23T12:04:24,S009,P0173,4,118.7,cash
T2-498,2025-08-23T15:24:33,S001,P0036,1,122.03,cash
T2-499,2025-08-23T20:32:09,S002,P0185,1,172.17,online
T2-500,2025-08-23T11:30:19,S010,P0020,1,12.74,cash
T2-501,2025-08-23T20:37:20,S003,P0109,2,45.05,card
T2-502,2025-08-23T12:06:06,S005,P0164,2,96.76,online
T2-503,2025-08-23T16:04:43,S005,P0103,5,186.06,cash
T2-504,2025-08-23T16:06:45,S007,P0096,3,2.22,cash
T2-505,2025-08-23T12:24:17,S007,P0186,2,68.95,cash
T2-506,2025-08-23T16:27:05,S008,P0036,3,51.27,online
T2-507,2025-08-23T16:01:06,S006,P0062,1,126.48,online
T2-508,2025-08-23T13:21:26,S003,P0015,2,89.37,card
T2-509,2025-08-23T18:34:05,S009,P0011,4,52.55,card
T2-510,2025-08-23T14:04:40,S004,P0106,2,129.72,cash
T2-511,2025-08-23T09:04:12,S001,P0054,1,115.36,card
T2-512,2025-08-23T11:09:08,S004,P0159,4,138.24,online
T2-513,2025-08-23T19:10:34,S008,P0041,1,180.2,card
T2-514,2025-08-23T15:29:25,S005,P0179,5,111.29,cash
T2-515,2025-08-23T15:54:45,S002,P0031,3,43.39,online
T2-516,2025-08-23T17:33:22,S005,P0150,5,23.58,card
T2-517,2025-08-23T11:56:30,S008,P0032,2,176.5,cash
T2-518,2025-08-23T16:49:47,S007,P0199,2,164.11,cash
T2-519,2025-08-23T18:06:09,S007,P0198,5,89.53,cash
T2-520,2025-08-23T19:24:56,S007,P0048,2,162.39,card
T2-521,2025-08-23T11:17:46,S006,P0085,2,188.11,online
T2-522,2025-08-23T16:10:42,S003,P0020,1,129.95,cash
T2-523,2025-08-23T18:33:40,S010,P0077,2,69.57,card
T2-524,2025-08-23T09:11:24,S007,P0033,2,25.3,card
T2-525,2025-08-23T09:42:12,S009,P0169,5,133.53,card
T2-526,2025-08-23T18:46:05,S005,P0095,2,5.22,card
T2-527,2025-08-23T20:51:06,S005,P0130,2,37.52,online
T2-528,2025-08-23T11:21:43,S010,P0137,4,187.08,cash
T2-529,2025-08-23T14:46:21,S010,P0143,3,44.18,online
T2-530,2025-08-23T12:32:48,S005,P0162,5,53.5,online
T2-531,2025-08-23T10:42:59,S010,P0147,5,65.5,online
T2-532,2025-08-23T09:26:16,S006,P0055,2,149.21,card
T2-533,2025-08-23T19:07:05,S010,P0132,4,3.92,card
T2-534,2025-08-23T15:58:41,S003,P0160,2,146.1,cash
T2-535,2025-08-23T15:40:57,S008,P0035,4,24.74,cash
T2-536,2025-08-23T20:25:36,S007,P0031,5,183.01,cash
T2-537,2025-08-23T11:59:09,S005,P0182,2,189.45,card
T2-538,2025-08-23T15:07:53,S010,P0078,3,80.25,card
T2-539,2025-08-23T13:56:44,S010,P0128,2,127.57,card
T2-540,2025-08-23T13:49:38,S001,P0019,4,2.37,cash
T2-541,2025-08-23T13:29:38,S009,P0016,1,112.82,card
T2-542,2025-08-23T17:34:30,S002,P0118,2,98.79,online
T2-543,2025-08-23T17:25:56,S005,P0078,4,163.98,card
T2-544,2025-08-23T14:47:54,S009,P0062,1,50.28,cash
T2-545,2025-08-23T11:25:47,S009,P0161,1,158.37,online
T2-546,2025-08-23T09:21:40,S004,P0156,5,111.24,online
T2-547,2025-08-23T18:28:24,S005,P0026,2,16.64,cash
T2-548,2025-08-23T20:52:23,S006,P0013,4,54.07,cash
T2-549,2025-08-23T20:25:03,S006,P0072,5,136.95,cash
T2-550,2025-08-23T10:07:08,S005,P0074,3,60.82,card
T2-551,2025-08-23T18:44:54,S009,P0173,4,174.51,card
T2-552,2025-08-23T15:24:50,S001,P0089,5,148.58,card
T2-553,2025-08-23T09:12:41,S009,P0143,1,96.76,online
T2-554,2025-08-23T12:15:29,S003,P0075,2,177.36,cash
T2-555,2025-08-23T17:40:04,S007,P0120,5,27.86,online
T2-556,2025-08-23T14:57:59,S005,P0068,1,44.52,cash
T2-557,2025-08-23T20:52:15,S005,P0180,5,7.58,online
T2-558,2025-08-23T19:58:31,S003,P0053,4,35.33,card
T2-559,2025-08-23T12:36:41,S003,P0037,3,71.21,online
T2-560,2025-08-23T10:01:29,S001,P0142,3,27.89,cash
T2-561,2025-08-23T10:24:38,S010,P0044,3,147.94,online
T2-562,2025-08-23T13:58:11,S006,P0031,5,139.62,card
T2-563,2025-08-23T18:34:36,S009,P0011,1,133.86,online
T2-564,2025-08-23T13:57:05,S003,P0199,2,36.44,card
T2-565,2025-08-23T18:36:15,S003,P0018,3,73.74,online
T2-566,2025-08-23T14:03:26,S009,P0026,5,105.19,online
T2-567,2025-08-23T11:37:01,S006,P0050,3,166.46,card
T2-568,2025-08-23T20:14:45,S009,P0177,5,88.57,online
T2-569,2025-08-23T10:37:30,S010,P0008,5,175.52,card
T2-570,2025-08-23T12:38:45,S010,P0160,3,21.6,cash
T2-571,2025-08-23T14:00:13,S008,P0196,4,78.27,cash
T2-572,2025-08-23T15:07:07,S004,P0094,2,92.46,online
T2-573,2025-08-23T17:48:28,S010,P0049,3,42.26,online
T2-574,2025-08-23T17:13:55,S005,P0077,2,82.71,online
T2-575,2025-08-23T16:46:49,S005,P0147,4,165.82,card
T2-576,2025-08-23T16:08:37,S003,P0085,5,103.0,online
T2-577,2025-08-23T19:52:06,S001,P0058,2,193.9,card
T2-578,2025-08-23T10:04:43,S005,P0037,5,123.39,online
T2-579,2025-08-23T20:56:36,S008,P0197,1,110.95,online
T2-580,2025-08-23T11:10:54,S002,P0069,4,94.91,card
T2-581,2025-08-23T17:51:04,S009,P0185,1,117.31,card
T2-582,2025-08-23T19:05:03,S010,P0149,2,7.84,card
T2-583,2025-08-23T10:23:34,S001,P0052,2,181.54,online
T2-584,2025-08-23T19:36:33,S001,P0096,5,177.5,online
T2-585,2025-08-23T14:42:22,S002,P0111,2,162.85,card
T2-586,2025-08-23T13:22:30,S010,P0113,2,112.74,card
T2-587,2025-08-23T09:49:25,S009,P0032,4,75.91,online
T2-588,2025-08-23T17:18:43,S007,P0039,3,21.54,online
T2-589,2025-08-23T19:29:55,S009,P0037,2,83.17,cash
T2-590,2025-08-23T15:10:21,S002,P0151,1,13.09,online
T2-591,2025-08-23T15:28:45,S008,P0102,4,107.83,cash
T2-592,2025-08-23T12:34:11,S008,P0043,5,76.82,cash
T2-593,2025-08-23T13:45:38,S006,P0200,2,64.73,card
T2-594,2025-08-23T19:49:44,S009,P0132,4,107.77,cash
T2-595,2025-08-23T10:36:45,S009,P0034,4,137.56,online
T2-596,2025-08-23T14:25:06,S006,P0123,2,83.01,cash
T2-597,2025-08-23T17:58:50,S008,P0004,3,129.71,card
T2-598,2025-08-23T12:03:40,S004,P0076,1,38.29,card
T2-599,2025-08-23T17:57:59,S010,P0197,2,140.54,cash
T2-600,2025-08-23T17:58:36,S006,P0200,3,20.4,card
T2-601,2025-08-23T09:09:03,S006,P0188,1,53.42,online
T2-602,2025-08-23T09:37:32,S010,P0137,1,122.15,card
T2-603,2025-08-23T09:03:34,S006,P0002,1,33.48,card
T2-604,2025-08-23T10:25:21,S009,P0104,2,109.77,online
T2-605,2025-08-23T10:08:40,S010,P0189,5,4.35,cash
T2-606,2025-08-23T17:17:45,S006,P0119,1,165.44,cash
T2-607,2025-08-23T10:31:20,S003,P0090,4,43.09,online
T2-608,2025-08-23T10:27:41,S006,P0181,2,125.75,online
T2-609,2025-08-23T09:37:49,S001,P0151,3,100.72,online
T2-610,2025-08-23T10:50:28,S004,P0185,5,75.16,card
T2-611,2025-08-23T17:38:50,S001,P0056,4,83.4,cash
T2-612,2025-08-23T15:28:28,S008,P0042,2,54.13,cash
T2-613,2025-08-23T12:35:23,S001,P0048,4,69.43,card
T2-614,2025-08-23T17:45:38,S003,P0195,5,89.45,cash
T2-615,2025-08-23T20:23:37,S008,P0113,2,71.53,online
T2-616,2025-08-23T10:26:14,S004,P0095,5,11.12,card
T2-617,2025-08-23T12:37:29,S010,P0048,2,16.07,cash
T2-618,2025-08-23T11:44:10,S002,P0103,4,40.89,card
T2-619,2025-08-23T16:55:32,S006,P0123,4,84.89,cash
T2-620,2025-08-23T18:01:26,S004,P0115,5,17.45,cash
T2-621,2025-08-23T11:25:14,S006,P0185,5,5.03,cash
T2-622,2025-08-23T14:55:23,S002,P0177,3,34.08,card
T2-623,2025-08-23T11:56:31,S004,P0064,3,140.0,cash
T2-624,2025-08-23T09:31:21,S006,P0138,3,121.09,cash
T2-625,2025-08-23T17:19:13,S003,P0121,1,73.07,cash
T2-626,2025-08-23T17:44:26,S007,P0067,2,22.55,card
T2-627,2025-08-23T17:05:26,S007,P0112,4,105.51,card
T2-628,2025-08-23T18:45:24,S009,P0002,4,186.25,cash
T2-629,2025-08-23T14:29:30,S010,P0043,5,155.39,online
T2-630,2025-08-23T18:42:36,S004,P0185,2,35.34,online
T2-631,2025-08-23T11:07:27,S005,P0002,2,129.96,card
T2-632,2025-08-23T12:50:40,S001,P0189,4,87.0,cash
T2-633,2025-08-23T11:44:18,S008,P0141,1,157.69,online
T2-634,2025-08-23T19:48:17,S003,P0123,1,53.13,cash
T2-635,2025-08-23T19:29:13,S001,P0186,3,12.09,online
T2-636,2025-08-23T11:31:55,S010,P0057,2,90.44,cash
T2-637,2025-08-23T09:59:47,S008,P0010,3,5.78,cash
T2-638,2025-08-23T13:27:57,S003,P0139,1,93.24,cash
T2-639,2025-08-23T17:09:22,S009,P0170,4,137.96,online
T2-640,2025-08-23T19:38:17,S009,P0131,2,69.97,card
T2-641,2025-08-23T10:47:20,S008,P0081,3,76.92,online
T2-642,2025-08-23T14:27:38,S002,P0131,2,95.38,online
T2-643,2025-08-23T19:26:04,S005,P0004,4,169.86,online
T2-644,2025-08-23T09:34:42,S008,P0087,2,187.37,cash
T2-645,2025-08-23T11:16:26,S002,P0138,2,175.26,online
T2-646,2025-08-23T16:39:20,S010,P0012,4,141.8,card
T2-647,2025-08-23T17:15:59,S006,P0035,2,135.16,online
T2-648,2025-08-23T17:00:42,S002,P0023,5,145.37,card
T2-649,2025-08-23T12:13:43,S005,P0155,3,171.17,card
T2-650,2025-08-23T10:20:04,S009,P0136,4,151.84,cash
T2-651,2025-08-23T09:33:53,S002,P0003,1,112.13,online
T2-652,2025-08-23T13:22:43,S003,P0160,5,52.83,online
T2-653,2025-08-23T14:25:40,S009,P0141,1,191.72,cash
T2-654,2025-08-23T20:27:09,S009,P0049,2,83.73,online
T2-655,2025-08-23T09:14:45,S005,P0132,3,142.19,cash
T2-656,2025-08-23T09:53:57,S007,P0026,3,10.96,card
T2-657,2025-08-23T16:23:26,S007,P0187,4,45.33,cash
T2-658,2025-08-23T14:19:45,S007,P0005,2,46.36,card
T2-659,2025-08-23T12:27:51,S009,P0097,4,40.81,online
T2-660,2025-08-23T14:40:12,S007,P0089,4,55.83,online
T2-661,2025-08-23T16:28:08,S006,P0055,2,46.58,online
T2-662,2025-08-23T20:47:17,S003,P0168,1,52.79,card
T2-663,2025-08-23T13:21:03,S008,P0114,1,22.81,card
T2-664,2025-08-23T19:39:33,S007,P0173,4,123.02,online
T2-665,2025-08-23T16:56:47,S010,P0024,4,52.48,cash
T2-666,2025-08-23T16:15:25,S007,P0134,1,153.4,cash
T2-667,2025-08-23T17:33:46,S005,P0031,5,141.38,online
T2-668,2025-08-23T17:20:43,S003,P0076,5,13.62,online
T2-669,2025-08-23T09:03:04,S008,P0122,3,29.95,card
T2-670,2025-08-23T12:49:33,S003,P0169,3,183.13,card
T2-671,2025-08-23T13:54:59,S007,P0125,4,39.42,online
T2-672,2025-08-23T17:05:18,S008,P0148,2,39.42,online
T2-673,2025-08-23T09:00:56,S007,P0197,2,8.97,online
T2-674,2025-08-23T19:37:41,S006,P0122,4,4.02,card
T2-675,2025-08-23T19:40:20,S002,P0011,3,12.49,card
T2-676,2025-08-23T11:14:14,S003,P0050,2,3.54,card
T2-677,2025-08-23T17:57:04,S002,P0048,4,76.79,card
T2-678,2025-08-23T11:55:13,S007,P0011,5,65.94,cash
T2-679,2025-08-23T11:24:23,S001,P0194,1,124.23,cash
T2-680,2025-08-23T09:12:18,S005,P0110,4,82.29,card
T2-681,2025-08-23T09:47:34,S004,P0064,1,186.85,cash
T2-682,2025-08-23T17:32:58,S006,P0018,2,139.97,cash
T2-683,2025-08-23T19:08:05,S010,P0040,1,68.51,cash
T2-684,2025-08-23T14:48:19,S005,P0008,4,7.31,card
T2-685,2025-08-23T10:59:46,S009,P0168,4,12.4,online
T2-686,2025-08-23T18:23:12,S008,P0040,1,66.9,online
T2-687,2025-08-23T18:39:13,S009,P0117,2,122.16,online
T2-688,2025-08-23T18:23:31,S004,P0168,5,42.45,cash
T2-689,2025-08-23T18:11:41,S002,P0080,2,133.66,online
T2-690,2025-08-23T14:39:09,S001,P0180,3,198.77,card
T2-691,2025-08-23T19:55:29,S009,P0192,4,9.65,card
T2-692,2025-08-23T13:37:07,S006,P0133,3,122.79,online
T2-693,2025-08-23T13:15:20,S007,P0089,1,165.48,card
T2-694,2025-08-23T15:53:49,S001,P0182,1,91.78,cash
T2-695,2025-08-23T19:03:49,S006,P0023,4,129.72,card
T2-696,2025-08-23T11:49:55,S007,P0198,4,198.71,cash
T2-697,2025-08-23T20:40:05,S002,P0053,2,124.28,card
T2-698,2025-08-23T20:38:08,S002,P0092,3,193.71,card
T2-699,2025-08-23T13:29:19,S009,P0017,5,92.14,card
T2-700,2025-08-23T14:52:59,S009,P0010,3,119.93,online
T2-701,2025-08-23T14:56:42,S009,P0134,1,173.04,cash
T2-702,2025-08-23T14:26:37,S002,P0043,5,143.69,cash
T2-703,2025-08-23T13:24:24,S001,P0111,5,52.35,cash
T2-704,2025-08-23T10:31:55,S003,P0033,4,138.69,cash
T2-705,2025-08-23T19:17:54,S009,P0066,2,32.67,online
T2-706,2025-08-23T19:54:02,S006,P0024,1,192.44,online
T2-707,2025-08-23T12:53:13,S006,P0046,1,148.98,cash
T2-708,2025-08-23T13:45:18,S005,P0194,1,48.52,card
T2-709,2025-08-23T20:56:05,S009,P0190,3,10.71,cash
T2-710,2025-08-23T13:44:10,S003,P0197,1,16.49,online
T2-711,2025-08-23T10:02:56,S006,P0025,5,130.28,card
T2-712,2025-08-23T12:53:46,S003,P0173,5,93.16,card
T2-713,2025-08-23T19:36:10,S001,P0012,1,157.05,cash
T2-714,2025-08-23T19:20:19,S003,P0066,4,59.4,online
T2-715,2025-08-23T10:22:15,S005,P0173,2,12.53,online
T2-716,2025-08-23T12:45:03,S006,P0082,4,17.39,cash
T2-717,2025-08-23T18:50:11,S007,P0106,4,60.17,card
T2-718,2025-08-23T11:28:33,S003,P0084,2,157.68,online
T2-719,2025-08-23T19:09:39,S010,P0035,5,106.05,cash
T2-720,2025-08-23T11:54:37,S010,P0091,4,80.63,cash
T2-721,2025-08-23T12:35:33,S005,P0137,2,23.61,cash
T2-722,2025-08-23T14:27:41,S008,P0142,5,131.15,card
T2-723,2025-08-23T14:12:11,S008,P0056,5,153.1,card
T2-724,2025-08-23T09:17:04,S008,P0043,5,151.21,card
T2-725,2025-08-23T13:39:53,S006,P0177,1,20.0,cash
T2-726,2025-08-23T20:38:32,S008,P0153,1,10.55,online
T2-727,2025-08-23T09:25:09,S001,P0147,1,95.61,online
T2-728,2025-08-23T11:17:24,S005,P0022,3,194.23,online
T2-729,2025-08-23T09:22:21,S006,P0070,4,181.74,card
T2-730,2025-08-23T13:23:05,S009,P0044,1,168.07,card
T2-731,2025-08-23T18:26:48,S009,P0036,1,53.19,cash
T2-732,2025-08-23T13:40:57,S002,P0058,4,115.81,card
T2-733,2025-08-23T16:38:45,S005,P0194,2,57.53,card
T2-734,2025-08-23T09:52:48,S010,P0143,2,57.7,cash
T2-735,2025-08-23T15:51:46,S003,P0086,3,17.26,card
T2-736,2025-08-23T18:23:55,S007,P0019,3,94.36,cash
T2-737,2025-08-23T16:57:01,S006,P0050,5,101.11,online
T2-738,2025-08-23T09:02:54,S009,P0014,5,130.61,cash
T2-739,2025-08-23T20:58:39,S006,P0121,2,47.86,cash
T2-740,2025-08-23T18:55:16,S006,P0051,2,54.57,card
T2-741,2025-08-23T15:52:58,S004,P0033,2,15.36,card
T2-742,2025-08-23T14:19:42,S008,P0093,3,8.97,online
T2-743,2025-08-23T10:52:02,S006,P0158,1,167.29,cash
T2-744,2025-08-23T20:03:17,S003,P0096,2,38.45,online
T2-745,2025-08-23T13:57:23,S001,P0108,2,105.49,card
T2-746,2025-08-23T16:43:27,S003,P0159,1,146.83,card
T2-747,2025-08-23T12:54:30,S009,P0097,2,127.71,cash
T2-748,2025-08-23T13:05:35,S009,P0012,4,158.38,online
T2-749,2025-08-23T17:44:29,S003,P0012,4,72.75,cash
T2-750,2025-08-23T17:46:04,S010,P0141,1,102.6,cash
T2-751,2025-08-23T17:29:19,S009,P0105,3,81.2,cash
T2-752,2025-08-23T12:12:23,S005,P0001,4,192.23,cash
T2-753,2025-08-23T17:53:46,S002,P0092,2,16.72,card
T2-754,2025-08-23T10:42:29,S007,P0138,5,166.94,cash
T2-755,2025-08-23T10:03:21,S001,P0179,5,148.97,online
T2-756,2025-08-23T19:29:42,S004,P0198,4,47.15,card
T2-757,2025-08-23T12:06:31,S006,P0024,4,56.72,online
T2-758,2025-08-23T14:58:50,S010,P0174,4,91.94,cash
T2-759,2025-08-23T09:34:23,S007,P0057,3,12.93,card
T2-760,2025-08-23T20:22:51,S009,P0101,1,107.74,cash
T2-761,2025-08-23T11:09:33,S006,P0096,1,54.56,cash
T2-762,2025-08-23T16:44:13,S003,P0103,4,134.94,card
T2-763,2025-08-23T19:18:10,S005,P0114,1,88.78,online
T2-764,2025-08-23T19:45:48,S007,P0149,5,178.51,card
T2-765,2025-08-23T14:05:31,S004,P0156,5,188.98,card
T2-766,2025-08-23T17:45:21,S004,P0079,1,98.94,online
T2-767,2025-08-23T17:56:36,S010,P0130,5,4.3,cash
T2-768,2025-08-23T12:13:10,S008,P0057,1,25.75,online
T2-769,2025-08-23T13:59:45,S002,P0038,2,128.31,cash
T2-770,2025-08-23T13:40:08,S006,P0078,5,134.86,online
T2-771,2025-08-23T09:36:33,S003,P0091,4,128.43,online
T2-772,2025-08-23T17:00:07,S004,P0145,2,38.69,card
T2-773,2025-08-23T18:44:01,S010,P0081,2,197.12,online
T2-774,2025-08-23T19:38:22,S006,P0078,1,124.25,card
T2-775,2025-08-23T10:50:11,S010,P0192,3,124.97,card
T2-776,2025-08-23T19:10:38,S002,P0050,3,127.16,online
T2-777,2025-08-23T11:40:02,S003,P0021,2,35.39,cash
T2-778,2025-08-23T13:14:39,S005,P0138,2,75.63,card
T2-779,2025-08-23T20:41:19,S001,P0190,5,46.84,cash
T2-780,2025-08-23T12:13:08,S005,P0035,4,196.61,card
T2-781,2025-08-23T13:08:39,S006,P0167,3,87.68,cash
T2-782,2025-08-23T15:01:51,S005,P0021,1,129.04,cash
T2-783,2025-08-23T11:19:22,S007,P0023,4,71.24,card
T2-784,2025-08-23T15:53:21,S001,P0063,1,184.0,card
T2-785,2025-08-23T09:00:22,S001,P0024,2,191.48,cash
T2-786,2025-08-23T14:57:04,S002,P0078,2,29.62,cash
T2-787,2025-08-23T18:02:38,S008,P0044,2,89.04,card
T2-788,2025-08-23T19:04:15,S003,P0094,1,190.46,online
T2-789,2025-08-23T20:59:14,S001,P0001,2,92.19,card
T2-790,2025-08-23T13:18:42,S001,P0014,3,106.19,online
T2-791,2025-08-23T11:55:08,S009,P0078,4,152.7,online
T2-792,2025-08-23T11:08:57,S006,P0141,1,79.2,cash
T2-793,2025-08-23T12:55:27,S001,P0162,1,38.07,online
T2-794,2025-08-23T11:58:31,S004,P0193,4,149.57,card
T2-795,2025-08-23T15:58:31,S002,P0018,1,93.18,online
T2-796,2025-08-23T12:46:53,S002,P0083,4,124.71,online
T2-797,2025-08-23T13:59:17,S005,P0150,5,188.39,card
T2-798,2025-08-23T09:50:56,S001,P0118,3,128.99,card
T2-799,2025-08-23T13:40:27,S010,P0031,5,9.59,online
T2-800,2025-08-23T19:17:32,S008,P0053,5,58.07,online
T2-801,2025-08-23T14:51:49,S009,P0165,1,115.04,online
T2-802,2025-08-23T12:08:32,S003,P0001,5,110.76,cash
T2-803,2025-08-23T10:10:48,S003,P0172,3,60.74,card
T2-804,2025-08-23T13:52:51,S008,P0075,1,144.42,cash
T2-805,2025-08-23T17:43:11,S002,P0054,4,5.43,online
T2-806,2025-08-23T16:36:12,S007,P0136,5,7.57,card
T2-807,2025-08-23T12:00:44,S003,P0172,3,105.56,cash
T2-808,2025-08-23T18:19:25,S006,P0022,3,156.22,card
T2-809,2025-08-23T20:49:42,S010,P0177,2,21.25,card
T2-810,2025-08-23T11:03:58,S001,P0089,4,36.51,card
T2-811,2025-08-23T14:46:53,S005,P0081,3,187.87,card
T2-812,2025-08-23T16:52:36,S004,P0121,3,128.99,card
T2-813,2025-08-23T15:06:59,S005,P0169,1,139.1,cash
T2-814,2025-08-23T19:01:47,S009,P0090,5,26.73,card
T2-815,2025-08-23T11:09:47,S009,P0041,4,4.31,cash
T2-816,2025-08-23T20:58:15,S002,P0084,1,137.33,online
T2-817,2025-08-23T10:38:46,S005,P0192,1,89.38,online
T2-818,2025-08-23T09:45:54,S005,P0095,2,122.39,cash
T2-819,2025-08-23T17:15:57,S009,P0035,5,158.99,cash
T2-820,2025-08-23T20:32:13,S002,P0014,2,179.54,cash
T2-821,2025-08-23T12:29:53,S002,P0021,5,176.96,card
T2-822,2025-08-23T11:08:57,S008,P0182,1,141.03,card
T2-823,2025-08-23T14:16:23,S010,P0057,1,51.63,cash
T2-824,2025-08-23T19:43:26,S004,P0024,3,195.43,online
T2-825,2025-08-23T12:35:05,S003,P0107,3,43.6,cash
T2-826,2025-08-23T09:33:01,S008,P0151,4,32.05,cash
T2-827,2025-08-23T10:40:03,S007,P0107,2,102.62,cash
T2-828,2025-08-23T15:26:46,S007,P0053,4,163.53,card
T2-829,2025-08-23T18:26:39,S008,P0080,1,42.12,cash
T2-830,2025-08-23T18:40:03,S007,P0036,4,56.08,card
T2-831,2025-08-23T16:22:15,S008,P0157,4,131.04,cash
T2-832,2025-08-23T14:04:47,S005,P0135,1,52.94,online
T2-833,2025-08-23T17:53:31,S006,P0144,5,11.37,cash
T2-834,2025-08-23T09:17:43,S008,P0135,1,31.47,card
T2-835,2025-08-23T14:07:09,S004,P0004,5,85.03,online
T2-836,2025-08-23T14:15:04,S002,P0070,1,32.55,online
